VideoGameID,Title,Publisher,Year,Availability,Inventory,Genre,Rank
V1257,Crash Bandicoot: The Huge Adventure,Vivendi Games,2002,Available,15,Adventure,1040
V1259,Dishonored,Bethesda Softworks,2013,Available,15,Action/Adventure,1041
V1260,Call of Duty: World at War Final Fronts,Activision,2008,Available,4,Shooter,1042
V1261,Cruis'n USA,Nintendo,1996,Available,6,Action/Adventure,1043
V1262,Metroid II: Return of Samus,Nintendo,1991,Available,9,Action/Adventure,1044
V1263,Hot Shots Golf Fore!,Sony Computer Entertainment,2004,Available,13,Action/Adventure,1045
V1264,Titanfall 2,Electronic Arts,2016,Available,10,Action/Adventure,1046
V1265,Game Party 3,Warner Bros. Interactive,2009,Available,9,Action/Adventure,1047
V1267,Deal or No Deal,"Destination Software, Inc",2007,Available,5,Action/Adventure,1048
V1268,Injustice 2,Warner Bros. Interactive Entertainment,2017,Available,11,Action/Adventure,1049
V1269,The Beatles: Rock Band,MTV Games,2009,Available,5,Action/Adventure,1050
V1270,Toy Story 2: Buzz Lightyear to the Rescue!,Activision,1999,Available,10,Action/Adventure,1051
V1271,Imagine: Teacher,Ubisoft,2008,Available,6,Action/Adventure,1052
V1275,Call of Duty Black Ops: Declassified,Activision,2012,Available,15,Shooter,1053
V1277,Factorio,Unknown,2016,Available,5,Action/Adventure,1054
V1279,Beyond: Two Souls,Sony Computer Entertainment,2013,Available,11,Action/Adventure,1055
V1281,Chrono Cross,Square EA,2000,Available,15,Action/Adventure,1056
V1282,Devil May Cry 2,Capcom,2003,Available,3,Action/Adventure,1057
V1283,Dragon Quest V: Hand of the Heavenly Bride,Square Enix,2009,Available,4,Action/Adventure,1058
V1284,Dragon Quest VI: Realms of Revelation,Nintendo,2011,Available,6,Action/Adventure,1059
V1285,Dynasty Warriors 5,KOEI,2005,Available,12,Action/Adventure,1060
V1286,Final Fantasy II,Square,1991,Available,1,RPG,1061
V1287,Final Fantasy Tactics Advance,Nintendo,2003,Available,1,RPG,1062
V1288,Kingdom Hearts 358/2 Days,Square Enix,2009,Available,7,Action/Adventure,1063
V1289,Kingdom Hearts: Birth by Sleep,Square Enix,2010,Available,6,Action/Adventure,1064
V1290,Super Princess Peach,Nintendo,2006,Available,14,Action/Adventure,1065
V1291,Super Puyo Puyo,Banpresto,1993,Available,6,Action/Adventure,1066
V1293,NCAA Football 07,Electronic Arts,2006,Available,11,Action/Adventure,1067
V1294,Game Dev Tycoon,Greenheart Games,2013,Available,8,Action/Adventure,1068
V1295,Ben 10: Protector of Earth,D3 Publisher,2007,Available,4,Action/Adventure,1069
V1296,Sid Meier's Civilization V,2K Games,2010,Available,11,Strategy,1070
V1297,Cabela's Big Game Hunter 2010,Activision,2009,Available,1,Action/Adventure,1071
V1298,SOCOM 3: U.S. Navy SEALs,Sony Computer Entertainment,2005,Available,1,Action/Adventure,1072
V1299,Saints Row IV,Deep Silver,2013,Available,5,Action/Adventure,1073
V1300,Jampack Winter '99,Sony Computer Entertainment,1999,Available,10,Action/Adventure,1074
V1301,Cooking Mama 3: Shop & Chop,505 Games,2009,Available,3,Action/Adventure,1075
V1302,Tomodachi Collection: New Life,Nintendo,2013,Available,6,Action/Adventure,1076
V1304,WCW vs. nWo: World Tour,THQ,1997,Available,2,Action/Adventure,1077
V1305,WCW/NWO Thunder,THQ,1998,Available,10,Action/Adventure,1078
V1306,Divinity: Original Sin 2,Larian Studios,2016,Available,10,Action/Adventure,1079
V1308,Dragon Ball Z: The Legacy of Goku,Infogrames,2002,Available,7,Action/Adventure,1080
V1309,The Sims 3: Late Night Expansion Pack,Electronic Arts,2010,Available,3,Simulation,1081
V1310,LEGO Batman 2: DC Super Heroes,Warner Bros. Interactive Entertainment,2012,Available,2,Action/Adventure,1082
V1313,World Championship Poker: Featuring Howard Lederer - All In,Crave Entertainment,2006,Available,3,Action/Adventure,1083
V1314,NFL GameDay 98,Sony Computer Entertainment,1997,Available,15,Action/Adventure,1084
V1315,Star Wars Battlefront: Renegade Squadron,LucasArts,2007,Available,11,Action/Adventure,1085
V1316,Time Crisis,Namco,1997,Available,11,Action/Adventure,1086
V1317,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,Nintendo,2006,Available,10,Action/Adventure,1087
V1318,Virtua Fighter 4,Sega,2002,Available,3,Action/Adventure,1088
V1319,Planetary Annihilation,Nordic Games,2014,Available,11,Action/Adventure,1089
V1320,We Ski,Namco Bandai,2008,Available,8,Action/Adventure,1090
V1321,The Sims: Superstar,Electronic Arts,2003,Available,10,Simulation,1091
V1322,SSX 3,EA Sports BIG,2003,Available,14,Action/Adventure,1092
V1323,Madden NFL 2001,EA Sports,2000,Available,1,Sports,1093
V1326,Disney's DuckTales,Capcom,1989,Available,12,Action/Adventure,1094
V1327,"Monsters, Inc.",THQ,2001,Available,5,Action/Adventure,1095
V1330,PGR: Project Gotham Racing 2,Microsoft Game Studios,2003,Available,13,Racing,1096
V1332,Fight Night Round 3,EA Sports,2006,Available,14,Action/Adventure,1097
V1333,Spy Hunter,Midway Games,2001,Available,10,Action/Adventure,1098
V1334,NCAA Football 2004,Electronic Arts,2003,Available,11,Action/Adventure,1099
V1335,SpongeBob SquarePants: Battle for Bikini Bottom,THQ,2003,Available,7,Action/Adventure,1100
V1336,Big Beach Sports,THQ,2008,Available,1,Sports,1101
V1337,Disney Infinity,Disney Interactive Studios,2013,Available,2,Action/Adventure,1102
V1338,Shaun White Snowboarding: Road Trip,Ubisoft,2008,Available,13,Action/Adventure,1103
V1339,SSX,EA Sports BIG,2000,Available,4,Action/Adventure,1104
V1340,NBA Ballers,Midway Games,2004,Available,13,Sports,1105
V1341,NBA Live 2003,EA Sports,2002,Available,12,Sports,1106
V1343,Ms. Pac-Man,Atari,1982,Available,15,Action/Adventure,1107
V1344,Star Wars The Clone Wars: Lightsaber Duels,LucasArts,2008,Available,8,Action/Adventure,1108
V1345,Dragon Ball Z: Budokai Tenkaichi 2,Atari,2006,Available,3,Action/Adventure,1109
V1346,Golden Sun,Nintendo,2001,Available,13,Action/Adventure,1110
V1347,Street Fighter II': Special Champion Edition,Capcom,1993,Available,10,Fighting,1111
V1348,Super Scope 6,Nintendo,1992,Available,4,Action/Adventure,1112
V1350,Need for Speed Carbon,Electronic Arts,2006,Available,11,Racing,1113
V1351,Plants vs. Zombies,PopCap Games,2009,Available,13,Action/Adventure,1114
V1353,Persona 5,Atlus,2017,Available,3,Action/Adventure,1115
V1354,Army of Two,Electronic Arts,2008,Available,7,Action/Adventure,1116
V1355,Dig Dug,Atari,1983,Available,15,Action/Adventure,1117
V1356,Ghosts 'n Goblins,Capcom,1986,Available,14,Action/Adventure,1118
V1357,Sonic Mega Collection,Sega,2002,Available,2,Action/Adventure,1119
V1358,Tom Clancy's Rainbow Six,Red Storm Entertainment,1999,Available,1,Action/Adventure,1120
V1359,Wii Play: Motion,Nintendo,2011,Available,1,Action/Adventure,1121
V1360,Tiger Woods PGA Tour 2003,EA Sports,2002,Available,5,Action/Adventure,1122
V1361,NBA Live 06 (All region sales),EA Sports,2005,Available,7,Sports,1123
V1362,Prince of Persia: Warrior Within,Ubisoft,2004,Available,6,Action/Adventure,1124
V1364,Mario Party 6,Nintendo,2004,Available,7,Platformer/Racing,1125
V1365,Pokemon Super Mystery Dungeon,Nintendo,2015,Available,5,RPG,1126
V1367,Tiger Woods PGA Tour 2004,EA Sports,2003,Available,3,Action/Adventure,1127
V1368,Ape Escape,Sony Computer Entertainment,1999,Available,6,Action/Adventure,1128
V1369,NCAA Football 2005,EA Sports,2004,Available,12,Action/Adventure,1129
V1370,Kinectimals,Microsoft Game Studios,2010,Available,3,Action/Adventure,1130
V1371,Uncharted: Golden Abyss,Sony Computer Entertainment,2012,Available,12,Adventure,1131
V1372,Tony Hawk's American Wasteland (Old all region sales),Activision,2005,Available,5,Action/Adventure,1132
V1374,The Order: 1886,Sony Computer Entertainment,2015,Available,2,Action/Adventure,1133
V1376,Sled Storm,Electronic Arts,1999,Available,15,Action/Adventure,1134
V1377,NFL Street 2,EA Sports BIG,2004,Available,6,Action/Adventure,1135
V1379,Yu-Gi-Oh! Duel Monsters,Konami,1998,Available,12,Action/Adventure,1136
V1380,Buzz! The Music Quiz,Sony Computer Entertainment,2005,Available,10,Action/Adventure,1137
V1381,SpongeBob's Atlantis SquarePantis,THQ,2007,Available,14,Action/Adventure,1138
V1384,Rage,Bethesda Softworks,2011,Available,7,Action/Adventure,1139
V1385,Gears of War: Judgment,Microsoft Studios,2013,Available,3,Action/Adventure,1140
V1387,Midnight Club 3: DUB Edition (America/Others Sales),Rockstar Games,2005,Available,4,Action/Adventure,1141
V1388,Dragon Quest IV: Chapters of the Chosen,Square Enix,2008,Available,6,Action/Adventure,1142
V1389,Dragon Quest Monsters 2: Cobi's Journey,Enix,2001,Available,3,Action/Adventure,1143
V1390,Dragon Quest VII: Fragments of the Forgotten Past,Nintendo,2016,Available,14,Action/Adventure,1144
V1391,F-1 World Grand Prix,Video System,1998,Available,3,Action/Adventure,1145
V1392,Kingdom Hearts HD I.5 ReMIX,Square Enix,2013,Available,4,Action/Adventure,1146
V1393,Kingdom Hearts: Chain of Memories,Square Enix,2004,Available,12,Action/Adventure,1147
V1394,Lost Planet: Extreme Condition,Capcom,2007,Available,9,Action/Adventure,1148
V1395,Metroid Fusion,Nintendo,2002,Available,11,Action/Adventure,1149
V1396,Pikmin,Nintendo,2001,Available,2,Action/Adventure,1150
V1398,Sonic Adventure DX: Director's Cut,Sega,2003,Available,14,Adventure,1151
V1399,Sonic Unleashed,Sega,2008,Available,3,Action/Adventure,1152
V1400,Super Mario Strikers,Nintendo,2005,Available,9,Platformer/Racing,1153
V1401,River Raid,Activision,1982,Available,1,Action/Adventure,1154
V1403,Silent Hill,Konami,1999,Available,14,Action/Adventure,1155
V1404,L.A. Noire: The Complete Edition,Rockstar Games,2011,Available,6,Action/Adventure,1156
V1405,ESPN NBA 2K5,Sega,2004,Available,15,Sports,1157
V1406,Sonic Generations,Sega,2011,Available,8,Action/Adventure,1158
V1408,Far Cry 2,Ubisoft,2008,Available,12,Action/Adventure,1159
V1409,Soul Blade,Namco,1997,Available,12,Action/Adventure,1160
V1410,Diddy Kong Racing DS,Nintendo,2007,Available,11,Racing,1161
V1414,NASCAR 2000,EA Sports,1999,Available,3,Action/Adventure,1162
V1415,Dance Dance Revolution: Hottest Party 2,Konami,2008,Available,12,Action/Adventure,1163
V1416,Final Fantasy XIV Online,Square Enix,2010,Available,4,RPG,1164
V1417,Jampack Summer 2K,Sony Computer Entertainment,2000,Available,12,Action/Adventure,1165
V1418,Devil May Cry 4,Capcom,2008,Available,5,Action/Adventure,1166
V1419,Spyro 2: Season of Flame,Vivendi Games,2002,Available,3,Action/Adventure,1167
V1421,LEGO Pirates of the Caribbean: The Video Game,Disney Interactive Studios,2011,Available,9,Action/Adventure,1168
V1423,NCAA Football 2002,EA Sports,2001,Available,3,Action/Adventure,1169
V1424,Guitar Hero: On Tour Decades,Activision,2008,Available,5,Action/Adventure,1170
V1425,Kirby: Planet Robobot,Nintendo,2016,Available,7,Action/Adventure,1171
V1426,Moshi Monsters: Moshling Zoo,Activision,2011,Available,15,Action/Adventure,1172
V1427,Conflict: Desert Storm,Gotham Games,2002,Available,12,Action/Adventure,1173
V1428,High School Musical 3: Senior Year,Disney Interactive Studios,2008,Available,12,Action/Adventure,1174
V1429,Carnival Games: Mini Golf,2K Play,2008,Available,5,Action/Adventure,1175
V1430,Smuggler's Run,Rockstar Games,2000,Available,5,Action/Adventure,1176
V1432,AudioSurf,Invisible Handlebar,2008,Available,8,Action/Adventure,1177
V1434,Donkey Kong Classics,Nintendo,1988,Available,14,Action/Adventure,1178
V1435,Mario Tennis Open,Nintendo,2012,Available,9,Platformer/Racing,1179
V1436,Yoshi's Woolly World,Nintendo,2015,Available,12,Action/Adventure,1180
V1437,Mark of the Ninja,Microsoft Studios,2012,Available,11,Action/Adventure,1181
V1438,Hannah Montana: Music Jam,Disney Interactive Studios,2007,Available,1,Action/Adventure,1182
V1439,Twisted Metal,Sony Computer Entertainment,1995,Available,6,Action/Adventure,1183
V1441,MySims Kingdom,Electronic Arts,2008,Available,5,Simulation,1184
V1443,Stuntman,Atari,2002,Available,14,Action/Adventure,1185
V1444,Tom Clancy's Rainbow Six 3,Ubisoft,2003,Available,6,Action/Adventure,1186
V1447,Guitar Hero 5,Activision,2009,Available,1,Action/Adventure,1187
V1448,007: The World is Not Enough,Electronic Arts,2000,Available,9,Action/Adventure,1188
V1449,Practise English!,Nintendo,2007,Available,9,Action/Adventure,1189
V1450,Spider-Man 2: Enter: Electro,Activision,2001,Available,1,Action/Adventure,1190
V1453,Go Vacation,Namco Bandai,2011,Available,15,Action/Adventure,1191
V1455,Active Life: Outdoor Challenge,Namco Bandai,2008,Available,6,Action/Adventure,1192
V1456,Dark Cloud,Sony Computer Entertainment,2001,Available,15,Action/Adventure,1193
V1457,Sonic the Hedgehog (2006),Sega,2006,Available,9,Action/Adventure,1194
V1458,MVP Baseball 2005,EA Sports,2005,Available,4,Action/Adventure,1195
V1459,Die Hard Trilogy,Fox Interactive,1996,Available,2,Action/Adventure,1196
V1460,Hitman,Square Enix,2016,Available,13,Action/Adventure,1197
V1461,Mortal Kombat 3,Williams Entertainment,1995,Available,2,Fighting,1198
V1462,Pokemon Ranger: Guardian Signs,Nintendo,2010,Available,8,RPG,1199
V1463,SoulCalibur IV,Namco Bandai,2008,Available,8,Action/Adventure,1200
V1464,Tecmo Bowl,Tecmo,1989,Available,11,Action/Adventure,1201
V1465,Yoshi's Cookie,Nintendo,1993,Available,8,Action/Adventure,1202
V1466,NFL GameDay 99,989 Studios,1998,Available,2,Action/Adventure,1203
V1468,ShellShock Live,Unknown,2015,Available,13,Action/Adventure,1204
V1469,Star Wars Knights of the Old Republic II: The Sith Lords,LucasArts,2005,Available,12,Action/Adventure,1205
V1470,Tiger Woods 99 PGA Tour Golf,EA Sports,1998,Available,5,Action/Adventure,1206
V1471,Knockout Kings,EA Sports,1998,Available,1,Action/Adventure,1207
V1472,The Simpsons Skateboarding,Electronic Arts,2002,Available,6,Simulation,1208
V1473,Disney Fairies: Tinker Bell,Disney Interactive Studios,2008,Available,13,Action/Adventure,1209
V1474,Fight Night Round 4,EA Sports,2009,Available,6,Action/Adventure,1210
V1475,Pro Evolution Soccer 2013,Konami Digital Entertainment,2012,Available,11,Action/Adventure,1211
V1476,NASCAR 98,EA Sports,1997,Available,3,Action/Adventure,1212
V1477,F1 Race,Nintendo,1984,Available,7,Action/Adventure,1213
V1478,Mario vs. Donkey Kong 2: March of the Minis,Nintendo,2006,Available,15,Platformer/Racing,1214
V1479,Onimusha 3: Demon Siege,Capcom,2004,Available,5,Action/Adventure,1215
V1480,Xevious,Namco,1990,Available,10,Action/Adventure,1216
V1481,NASCAR 99,EA Sports,1998,Available,13,Action/Adventure,1217
V1482,Forza Motorsport 7,Microsoft Studios,2017,Available,6,Racing,1218
V1483,NBA Live 2000,EA Sports,1999,Available,7,Sports,1219
V1484,Super Monkey Ball 2,Sega,2002,Available,1,Action/Adventure,1220
V1485,Sonic Rivals 2,Sega,2007,Available,11,Action/Adventure,1221
V1486,Dead Space 2,Electronic Arts,2011,Available,7,Action/Adventure,1222
V1488,Pac-Man World 2,Namco,2002,Available,2,Action/Adventure,1223
V1489,How to Survive,505 Games,2013,Available,1,Action/Adventure,1224
V1491,Call of Duty: Modern Warfare: Reflex Edition,Activision,2009,Available,9,Shooter,1225
V1492,Tomb Raider: Definitive Edition,Square Enix,2014,Available,9,Adventure,1226
V1494,Star Wars: The Force Unleashed II,LucasArts,2010,Available,2,Action/Adventure,1227
V1495,Mega Man 2,Capcom,1989,Available,6,Action/Adventure,1228
V1496,Simpsons Wrestling,Activision,2001,Available,10,Simulation,1229
V1497,The Simpsons Game,Electronic Arts,2007,Available,2,Simulation,1230
V1498,Turok: Dinosaur Hunter,Acclaim Entertainment,1997,Available,12,Action/Adventure,1231
V1499,NBA Live 98,EA Sports,1997,Available,1,Sports,1232
V1503,SoulCalibur II,Namco,2003,Available,2,Action/Adventure,1233
V1504,Tokyo Xtreme Racer Zero,Crave Entertainment,2001,Available,7,Action/Adventure,1234
V1505,Metal Gear Rising: Revengeance,Konami Digital Entertainment,2013,Available,14,Action/Adventure,1235
V1506,NFL Blitz,Midway Games,1998,Available,2,Action/Adventure,1236
V1507,Red Faction II,THQ,2002,Available,12,Action/Adventure,1237
V1508,Rayman Legends,Ubisoft,2014,Available,12,Action/Adventure,1238
V1512,Crysis: Warhead,Electronic Arts,2008,Available,12,Action/Adventure,1239
V1513,Dirge of Cerberus: Final Fantasy VII,Square Enix,2006,Available,1,RPG,1240
V1514,Goat Simulator,Coffee Stain Studios,2014,Available,8,Simulation,1241
V1515,Heavenly Sword,Sony Computer Entertainment,2007,Available,13,Action/Adventure,1242
V1516,Ice Climber,Nintendo,1985,Available,3,Action/Adventure,1243
V1517,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,Hudson Soft,1986,Available,15,Action/Adventure,1244
V1518,Octopath Traveler,Nintendo,2018,Available,15,Action/Adventure,1245
V1519,Puzzle & Dragons,GungHo Online Entertainment,2013,Available,1,Puzzle,1246
V1520,Sonic CD,Sega,1993,Available,10,Action/Adventure,1247
V1523,Stronghold,Gathering of Developers,2001,Available,2,Action/Adventure,1248
V1524,WWF No Mercy,THQ,2000,Available,14,Action/Adventure,1249
V1526,Football Manager 2012,Sega,2011,Available,13,Action/Adventure,1250
V1527,Pac-Man World,Namco,1999,Available,10,Action/Adventure,1251
V1528,Mass Effect: Andromeda,Electronic Arts,2017,Available,3,Action/Adventure,1252
V1530,Dead Rising 2,Capcom,2010,Available,1,Action/Adventure,1253
V1532,Metro: Last Light,Deep Silver,2013,Available,14,Action/Adventure,1254
V1535,Resistance 3,Sony Computer Entertainment,2011,Available,11,Action/Adventure,1255
V1536,Banjo-Tooie,Nintendo,2000,Available,15,Action/Adventure,1256
V1537,Pokemon Mystery Dungeon: Explorers of Sky,Nintendo,2009,Available,14,RPG,1257
V1538,Buzz! The BIG Quiz,Sony Computer Entertainment,2006,Available,2,Action/Adventure,1258
V1539,State of Decay,Microsoft Studios,2013,Available,1,Action/Adventure,1259
V1540,Tom Clancy's Ghost Recon: Future Soldier,Ubisoft,2012,Available,12,Action/Adventure,1260
V1542,Bratz: Forever Diamondz,THQ,2006,Available,13,Action/Adventure,1261
V1543,Drawn To Life: SpongeBob SquarePants Edition,THQ,2008,Available,14,Action/Adventure,1262
V1545,LEGO Battles: Ninjago,Warner Bros. Interactive,2011,Available,1,Action/Adventure,1263
V1546,Final Fight,Capcom,1991,Available,14,Action/Adventure,1264
V1547,Nintendo World Cup,Nintendo,1990,Available,7,Action/Adventure,1265
V1548,Professor Layton and the Mask of Miracle,Nintendo,2012,Available,8,Action/Adventure,1266
V1550,Tamagotchi Connection: Corner Shop,Bandai,2006,Available,6,Action/Adventure,1267
V1551,Wario Land II,Nintendo,1998,Available,3,Action/Adventure,1268
V1552,WWF WrestleMania 2000,THQ,1999,Available,15,Action/Adventure,1269
V1553,Rogue Legacy,Cellar Door Games,2013,Available,10,Action/Adventure,1270
V1554,Disney Sing It: Pop Hits,Disney Interactive Studios,2009,Available,2,Action/Adventure,1271
V1555,007: Quantum of Solace,Activision,2008,Available,6,Action/Adventure,1272
V1556,Major League Baseball 2K5,2K Sports,2005,Available,13,Action/Adventure,1273
V1557,Fight Night 2004,EA Sports,2004,Available,10,Action/Adventure,1274
V1558,Assassin's Creed III: Liberation,Ubisoft,2012,Available,8,Action/Adventure,1275
V1559,Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft,2004,Available,15,Action/Adventure,1276
V1560,Imagine: Master Chef,Ubisoft,2007,Available,7,Action/Adventure,1277
V1561,Super Scribblenauts,Warner Bros. Interactive,2010,Available,14,Action/Adventure,1278
V1562,Disney Princess,THQ,2003,Available,1,Action/Adventure,1279
V1563,Kirby & the Amazing Mirror,Nintendo,2004,Available,5,Action/Adventure,1280
V1564,Mario Golf,Nintendo,1999,Available,8,Platformer/Racing,1281
V1568,Ryse: Son of Rome,Microsoft Studios,2013,Available,4,Action/Adventure,1282
V1570,Grim Dawn,Crate Entertainment,2016,Available,6,Action/Adventure,1283
V1571,Forza Horizon 2,Microsoft Studios,2014,Available,2,Racing,1284
V1572,Midway Arcade Treasures,Midway Games,2003,Available,15,Action/Adventure,1285
V1573,Triple Play 99,EA Sports,1998,Available,3,Action/Adventure,1286
V1574,Super Monkey Ball,Sega,2001,Available,9,Action/Adventure,1287
V1575,Wall-E,THQ,2008,Available,10,Action/Adventure,1288
V1577,Mortal Kombat 4,Midway Games,1998,Available,13,Fighting,1289
V1579,WCW vs the World,THQ,1998,Available,10,Action/Adventure,1290
V1581,Battlefield: Bad Company,Electronic Arts,2008,Available,10,Shooter,1291
V1583,Homefront,THQ,2011,Available,10,Action/Adventure,1292
V1584,Red Dead Revolver,Rockstar Games,2004,Available,9,Action/Adventure,1293
V1585,4 Nin uchi Mahjong,Nintendo,1984,Available,8,Action/Adventure,1294
V1586,Dragon Ball Z,Bandai,1999,Available,6,Action/Adventure,1295
V1587,Game de Hakken!! Tamagotchi 2,Bandai,1997,Available,10,Action/Adventure,1296
V1588,Namco Museum 64,Namco,1999,Available,8,Action/Adventure,1297
V1589,One Piece Pirate Warriors,Namco Bandai Games,2012,Available,7,Action/Adventure,1298
V1590,Resident Evil Outbreak,Capcom,2004,Available,9,Action/Adventure,1299
V1591,Tamagotchi,Bandai,1997,Available,4,Action/Adventure,1300
V1592,Tekken Tag Tournament 2,Namco Bandai Games,2012,Available,11,Fighting,1301
V1594,Sonic & SEGA All-Stars Racing,Sega,2010,Available,4,Racing,1302
V1595,Sega Genesis Collection,Sega,2006,Available,6,Action/Adventure,1303
V1596,Tony Hawk's American Wasteland (Weekly american sales),Activision,2005,Available,12,Action/Adventure,1304
V1597,The House of the Dead 2 & 3 Return,Sega,2008,Available,9,Action/Adventure,1305
V1600,SingStar Pop,Sony Computer Entertainment,2007,Available,12,Action/Adventure,1306
V1601,Kirby Super Star,Nintendo,1996,Available,4,Action/Adventure,1307
V1602,My Word Coach,Ubisoft,2007,Available,8,Action/Adventure,1308
V1604,Sonic Rivals,Sega,2006,Available,5,Action/Adventure,1309
V1605,Tiger Woods PGA Tour 2005,EA Sports,2004,Available,14,Action/Adventure,1310
V1606,Disney Princess: Magical Jewels,Disney Interactive Studios,2007,Available,11,Action/Adventure,1311
V1607,NCAA Football 2003,EA Sports,2002,Available,2,Action/Adventure,1312
V1608,Frogger 2: Swampy's Revenge,Hasbro Interactive,2000,Available,14,Action/Adventure,1313
V1610,Smarty Pants,Electronic Arts,2007,Available,10,Action/Adventure,1314
V1612,Kinect Joy Ride,Microsoft Game Studios,2010,Available,1,Action/Adventure,1315
V1614,Style Savvy: Trendsetters,Nintendo,2012,Available,4,Action/Adventure,1316
V1617,Triple Play 2000,EA Sports,1999,Available,8,Action/Adventure,1317
V1618,South Park: The Fractured But Whole,Ubisoft,2017,Available,3,Action/Adventure,1318
V1619,Hasbro Family Game Night,Electronic Arts,2008,Available,6,Action/Adventure,1319
V1620,Cabela's Big Game Hunter,Activision,2002,Available,2,Action/Adventure,1320
V1621,NBA Live 06 (Weekly american sales),EA Sports,2005,Available,3,Sports,1321
V1623,NFL Street,EA Sports BIG,2004,Available,8,Action/Adventure,1322
V1624,Pokemon XD: Gale of Darkness,Nintendo,2005,Available,3,RPG,1323
V1625,R.B.I. Baseball 2,Tengen,1990,Available,11,Action/Adventure,1324
V1627,Super Metroid,Nintendo,1994,Available,9,Action/Adventure,1325
V1629,Tiger Woods PGA Tour 09 All-Play,EA Sports,2008,Available,12,Action/Adventure,1326
V1630,Medal of Honor: Warfighter,Electronic Arts,2012,Available,1,Action/Adventure,1327
V1631,UFC Undisputed 2010,THQ,2010,Available,13,Action/Adventure,1328
V1632,Rayman Raving Rabbids,Ubisoft,2006,Available,3,Action/Adventure,1329
V1633,Injustice: Gods Among Us,Warner Bros. Interactive Entertainment,2013,Available,1,Action/Adventure,1330
V1636,Hello Kitty Party,Majesco,2009,Available,10,Action/Adventure,1331
V1638,Metroid Prime 3: Corruption,Nintendo,2007,Available,6,Action/Adventure,1332
V1639,Style Savvy: Fashion Forward,Nintendo,2016,Available,5,Action/Adventure,1333
V1641,LEGO Indiana Jones 2: The Adventure Continues,LucasArts,2009,Available,14,Adventure,1334
V1642,Knockout Kings 2000,EA Sports,1999,Available,15,Action/Adventure,1335
V1643,Twisted Metal: Black,Sony Computer Entertainment,2001,Available,14,Action/Adventure,1336
V1644,NASCAR 2005: Chase for the Cup,EA Sports,2004,Available,9,Action/Adventure,1337
V1649,2Xtreme,Sony Computer Entertainment,1996,Available,9,Action/Adventure,1338
V1650,Anno 2070,Ubisoft,2011,Available,6,Action/Adventure,1339
V1651,Sonic Advance 3,THQ,2004,Available,1,Action/Adventure,1340
V1652,Bravely Default: Flying Fairy,Nintendo,2014,Available,12,Action/Adventure,1341
V1653,Dragon Quest III: Soshite Densetsu e...,Enix,1996,Available,4,Action/Adventure,1342
V1655,Frostpunk,11 bit studios,2018,Available,12,Action/Adventure,1343
V1656,Gran Turismo 4 Prologue,Sony Computer Entertainment,2004,Available,4,Action/Adventure,1344
V1657,Persona 5 Royal,Atlus,2020,Available,14,Action/Adventure,1345
V1658,Pokemon Rumble Blast,Nintendo,2011,Available,5,RPG,1346
V1659,Resident Evil - Code: Veronica X,Capcom,2001,Available,3,Action/Adventure,1347
V1660,Star Ocean: Till The End of Time,Square Enix,2004,Available,9,Action/Adventure,1348
V1661,Colin McRae Rally 3,Codemasters,2003,Available,11,Action/Adventure,1349
V1666,Street Fighter V,Capcom,2016,Available,3,Fighting,1350
V1667,Spintires,Unknown,2014,Available,5,Action/Adventure,1351
V1670,Ace Combat 6: Fires of Liberation,Namco Bandai,2007,Available,9,Action/Adventure,1352
V1672,Teenage Mutant Ninja Turtles III: The Manhattan Project,Konami,1992,Available,1,Action/Adventure,1353
V1675,Hannah Montana: Spotlight World Tour,Disney Interactive Studios,2007,Available,3,Action/Adventure,1354
V1676,Bakugan: Battle Brawlers,Activision,2009,Available,12,Action/Adventure,1355
V1679,Deus Ex: Human Revolution,Square Enix,2011,Available,3,Action/Adventure,1356
V1680,The Sims 2,Electronic Arts,2005,Available,2,Simulation,1357
V1683,Duke Nukem: Time to Kill,GT Interactive,1998,Available,7,Action/Adventure,1358
V1686,Dave Mirra Freestyle BMX 2,Acclaim Entertainment,2001,Available,13,Action/Adventure,1359
V1687,LittleBigPlanet PS Vita,Sony Computer Entertainment,2012,Available,5,Action/Adventure,1360
V1691,Crysis 2,Electronic Arts,2011,Available,7,Action/Adventure,1361
V1692,A Collection of Activision Classic Games for the Atari 2600,Activision,1998,Available,7,Action/Adventure,1362
V1694,Mario vs. Donkey Kong,Nintendo,2004,Available,9,Platformer/Racing,1363
V1695,Paper Mario,Nintendo,2001,Available,2,Platformer/Racing,1364
V1696,Personal Trainer: Math,Nintendo,2009,Available,5,Action/Adventure,1365
V1697,Pocket Monsters Stadium,Nintendo,1998,Available,5,Action/Adventure,1366
V1698,Pokemon Mystery Dungeon: Gates to Infinity,Nintendo,2013,Available,3,RPG,1367
V1699,Pokemon Pinball: Ruby & Sapphire (Old all region sales),Nintendo,2003,Available,14,Sports,1368
V1700,Age of Mythology,Microsoft Game Studios,2002,Available,15,Action/Adventure,1369
V1703,Ridge Racer 7,Namco Bandai,2006,Available,6,Action/Adventure,1370
V1707,Tom Clancy's Ghost Recon 2,Ubisoft,2004,Available,6,Action/Adventure,1371
