VideoGameID,Title,Publisher,Year,Availability,Inventory,Genre
V1323,Madden NFL 2001,EA Sports,2000,Available,1,Sports
V1326,Disney's DuckTales,Capcom,1989,Available,12,Action/Adventure
V1327,"Monsters, Inc.",THQ,2001,Available,5,Action/Adventure
V1330,PGR: Project Gotham Racing 2,Microsoft Game Studios,2003,Available,13,Racing
V1332,Fight Night Round 3,EA Sports,2006,Available,14,Action/Adventure
V1333,Spy Hunter,Midway Games,2001,Available,10,Action/Adventure
V1334,NCAA Football 2004,Electronic Arts,2003,Available,11,Action/Adventure
V1335,SpongeBob SquarePants: Battle for Bikini Bottom,THQ,2003,Available,7,Action/Adventure
V1336,Big Beach Sports,THQ,2008,Available,1,Sports
V1337,Disney Infinity,Disney Interactive Studios,2013,Available,2,Action/Adventure
V1338,Shaun White Snowboarding: Road Trip,Ubisoft,2008,Available,13,Action/Adventure
V1339,SSX,EA Sports BIG,2000,Available,4,Action/Adventure
V1340,NBA Ballers,Midway Games,2004,Available,13,Sports
V1341,NBA Live 2003,EA Sports,2002,Available,12,Sports
V1343,Ms. Pac-Man,Atari,1982,Available,15,Action/Adventure
V1344,Star Wars The Clone Wars: Lightsaber Duels,LucasArts,2008,Available,8,Action/Adventure
V1345,Dragon Ball Z: Budokai Tenkaichi 2,Atari,2006,Available,3,Action/Adventure
V1346,Golden Sun,Nintendo,2001,Available,13,Action/Adventure
V1347,Street Fighter II': Special Champion Edition,Capcom,1993,Available,10,Fighting
V1348,Super Scope 6,Nintendo,1992,Available,4,Action/Adventure
V1350,Need for Speed Carbon,Electronic Arts,2006,Available,11,Racing
V1351,Plants vs. Zombies,PopCap Games,2009,Available,13,Action/Adventure
V1353,Persona 5,Atlus,2017,Available,3,Action/Adventure
V1354,Army of Two,Electronic Arts,2008,Available,7,Action/Adventure
V1355,Dig Dug,Atari,1983,Available,15,Action/Adventure
V1356,Ghosts 'n Goblins,Capcom,1986,Available,14,Action/Adventure
V1357,Sonic Mega Collection,Sega,2002,Available,2,Action/Adventure
V1358,Tom Clancy's Rainbow Six,Red Storm Entertainment,1999,Available,1,Action/Adventure
V1359,Wii Play: Motion,Nintendo,2011,Available,1,Action/Adventure
V1360,Tiger Woods PGA Tour 2003,EA Sports,2002,Available,5,Action/Adventure
V1361,NBA Live 06 (All region sales),EA Sports,2005,Available,7,Sports
V1362,Prince of Persia: Warrior Within,Ubisoft,2004,Available,6,Action/Adventure
V1364,Mario Party 6,Nintendo,2004,Available,7,Platformer/Racing
V1365,Pokemon Super Mystery Dungeon,Nintendo,2015,Available,5,RPG
V1367,Tiger Woods PGA Tour 2004,EA Sports,2003,Available,3,Action/Adventure
V1368,Ape Escape,Sony Computer Entertainment,1999,Available,6,Action/Adventure
V1369,NCAA Football 2005,EA Sports,2004,Available,12,Action/Adventure
V1370,Kinectimals,Microsoft Game Studios,2010,Available,3,Action/Adventure
V1371,Uncharted: Golden Abyss,Sony Computer Entertainment,2012,Available,12,Adventure
V1372,Tony Hawk's American Wasteland (Old all region sales),Activision,2005,Available,5,Action/Adventure
V1374,The Order: 1886,Sony Computer Entertainment,2015,Available,2,Action/Adventure
V1376,Sled Storm,Electronic Arts,1999,Available,15,Action/Adventure
V1377,NFL Street 2,EA Sports BIG,2004,Available,6,Action/Adventure
V1379,Yu-Gi-Oh! Duel Monsters,Konami,1998,Available,12,Action/Adventure
V1380,Buzz! The Music Quiz,Sony Computer Entertainment,2005,Available,10,Action/Adventure
V1381,SpongeBob's Atlantis SquarePantis,THQ,2007,Available,14,Action/Adventure
V1384,Rage,Bethesda Softworks,2011,Available,7,Action/Adventure
V1385,Gears of War: Judgment,Microsoft Studios,2013,Available,3,Action/Adventure
V1387,Midnight Club 3: DUB Edition (America/Others Sales),Rockstar Games,2005,Available,4,Action/Adventure
V1388,Dragon Quest IV: Chapters of the Chosen,Square Enix,2008,Available,6,Action/Adventure
V1389,Dragon Quest Monsters 2: Cobi's Journey,Enix,2001,Available,3,Action/Adventure
V1390,Dragon Quest VII: Fragments of the Forgotten Past,Nintendo,2016,Available,14,Action/Adventure
V1391,F-1 World Grand Prix,Video System,1998,Available,3,Action/Adventure
V1392,Kingdom Hearts HD I.5 ReMIX,Square Enix,2013,Available,4,Action/Adventure
V1393,Kingdom Hearts: Chain of Memories,Square Enix,2004,Available,12,Action/Adventure
V1394,Lost Planet: Extreme Condition,Capcom,2007,Available,9,Action/Adventure
V1395,Metroid Fusion,Nintendo,2002,Available,11,Action/Adventure
V1396,Pikmin,Nintendo,2001,Available,2,Action/Adventure
V1398,Sonic Adventure DX: Director's Cut,Sega,2003,Available,14,Adventure
V1399,Sonic Unleashed,Sega,2008,Available,3,Action/Adventure
V1400,Super Mario Strikers,Nintendo,2005,Available,9,Platformer/Racing
V1401,River Raid,Activision,1982,Available,1,Action/Adventure
V1403,Silent Hill,Konami,1999,Available,14,Action/Adventure
V1404,L.A. Noire: The Complete Edition,Rockstar Games,2011,Available,6,Action/Adventure
V1405,ESPN NBA 2K5,Sega,2004,Available,15,Sports
V1406,Sonic Generations,Sega,2011,Available,8,Action/Adventure
V1408,Far Cry 2,Ubisoft,2008,Available,12,Action/Adventure
V1409,Soul Blade,Namco,1997,Available,12,Action/Adventure
V1410,Diddy Kong Racing DS,Nintendo,2007,Available,11,Racing
V1414,NASCAR 2000,EA Sports,1999,Available,3,Action/Adventure
V1415,Dance Dance Revolution: Hottest Party 2,Konami,2008,Available,12,Action/Adventure
V1416,Final Fantasy XIV Online,Square Enix,2010,Available,4,RPG
V1417,Jampack Summer 2K,Sony Computer Entertainment,2000,Available,12,Action/Adventure
V1418,Devil May Cry 4,Capcom,2008,Available,5,Action/Adventure
V1419,Spyro 2: Season of Flame,Vivendi Games,2002,Available,3,Action/Adventure
V1421,LEGO Pirates of the Caribbean: The Video Game,Disney Interactive Studios,2011,Available,9,Action/Adventure
V1423,NCAA Football 2002,EA Sports,2001,Available,3,Action/Adventure
V1424,Guitar Hero: On Tour Decades,Activision,2008,Available,5,Action/Adventure
V1425,Kirby: Planet Robobot,Nintendo,2016,Available,7,Action/Adventure
V1426,Moshi Monsters: Moshling Zoo,Activision,2011,Available,15,Action/Adventure
V1427,Conflict: Desert Storm,Gotham Games,2002,Available,12,Action/Adventure
V1428,High School Musical 3: Senior Year,Disney Interactive Studios,2008,Available,12,Action/Adventure
V1429,Carnival Games: Mini Golf,2K Play,2008,Available,5,Action/Adventure
V1430,Smuggler's Run,Rockstar Games,2000,Available,5,Action/Adventure
V1432,AudioSurf,Invisible Handlebar,2008,Available,8,Action/Adventure
V1434,Donkey Kong Classics,Nintendo,1988,Available,14,Action/Adventure
V1435,Mario Tennis Open,Nintendo,2012,Available,9,Platformer/Racing
V1436,Yoshi's Woolly World,Nintendo,2015,Available,12,Action/Adventure
V1437,Mark of the Ninja,Microsoft Studios,2012,Available,11,Action/Adventure
V1438,Hannah Montana: Music Jam,Disney Interactive Studios,2007,Available,1,Action/Adventure
V1439,Twisted Metal,Sony Computer Entertainment,1995,Available,6,Action/Adventure
V1441,MySims Kingdom,Electronic Arts,2008,Available,5,Simulation
V1443,Stuntman,Atari,2002,Available,14,Action/Adventure
V1444,Tom Clancy's Rainbow Six 3,Ubisoft,2003,Available,6,Action/Adventure
V1447,Guitar Hero 5,Activision,2009,Available,1,Action/Adventure
V1448,007: The World is Not Enough,Electronic Arts,2000,Available,9,Action/Adventure
V1449,Practise English!,Nintendo,2007,Available,9,Action/Adventure
V1450,Spider-Man 2: Enter: Electro,Activision,2001,Available,1,Action/Adventure
V1453,Go Vacation,Namco Bandai,2011,Available,15,Action/Adventure
V1455,Active Life: Outdoor Challenge,Namco Bandai,2008,Available,6,Action/Adventure
V1456,Dark Cloud,Sony Computer Entertainment,2001,Available,15,Action/Adventure
V1457,Sonic the Hedgehog (2006),Sega,2006,Available,9,Action/Adventure
V1458,MVP Baseball 2005,EA Sports,2005,Available,4,Action/Adventure
V1459,Die Hard Trilogy,Fox Interactive,1996,Available,2,Action/Adventure
V1460,Hitman,Square Enix,2016,Available,13,Action/Adventure
V1461,Mortal Kombat 3,Williams Entertainment,1995,Available,2,Fighting
V1462,Pokemon Ranger: Guardian Signs,Nintendo,2010,Available,8,RPG
V1463,SoulCalibur IV,Namco Bandai,2008,Available,8,Action/Adventure
V1464,Tecmo Bowl,Tecmo,1989,Available,11,Action/Adventure
V1465,Yoshi's Cookie,Nintendo,1993,Available,8,Action/Adventure
V1466,NFL GameDay 99,989 Studios,1998,Available,2,Action/Adventure
V1468,ShellShock Live,Unknown,2015,Available,13,Action/Adventure
V1469,Star Wars Knights of the Old Republic II: The Sith Lords,LucasArts,2005,Available,12,Action/Adventure
V1470,Tiger Woods 99 PGA Tour Golf,EA Sports,1998,Available,5,Action/Adventure
V1471,Knockout Kings,EA Sports,1998,Available,1,Action/Adventure
V1472,The Simpsons Skateboarding,Electronic Arts,2002,Available,6,Simulation
V1473,Disney Fairies: Tinker Bell,Disney Interactive Studios,2008,Available,13,Action/Adventure
V1474,Fight Night Round 4,EA Sports,2009,Available,6,Action/Adventure
V1475,Pro Evolution Soccer 2013,Konami Digital Entertainment,2012,Available,11,Action/Adventure
V1476,NASCAR 98,EA Sports,1997,Available,3,Action/Adventure
V1477,F1 Race,Nintendo,1984,Available,7,Action/Adventure
V1478,Mario vs. Donkey Kong 2: March of the Minis,Nintendo,2006,Available,15,Platformer/Racing
V1479,Onimusha 3: Demon Siege,Capcom,2004,Available,5,Action/Adventure
V1480,Xevious,Namco,1990,Available,10,Action/Adventure
V1481,NASCAR 99,EA Sports,1998,Available,13,Action/Adventure
V1482,Forza Motorsport 7,Microsoft Studios,2017,Available,6,Racing
V1483,NBA Live 2000,EA Sports,1999,Available,7,Sports
V1484,Super Monkey Ball 2,Sega,2002,Available,1,Action/Adventure
V1485,Sonic Rivals 2,Sega,2007,Available,11,Action/Adventure
V1486,Dead Space 2,Electronic Arts,2011,Available,7,Action/Adventure
V1488,Pac-Man World 2,Namco,2002,Available,2,Action/Adventure
V1489,How to Survive,505 Games,2013,Available,1,Action/Adventure
V1491,Call of Duty: Modern Warfare: Reflex Edition,Activision,2009,Available,9,Shooter
V1492,Tomb Raider: Definitive Edition,Square Enix,2014,Available,9,Adventure
V1494,Star Wars: The Force Unleashed II,LucasArts,2010,Available,2,Action/Adventure
V1495,Mega Man 2,Capcom,1989,Available,6,Action/Adventure
V1496,Simpsons Wrestling,Activision,2001,Available,10,Simulation
V1497,The Simpsons Game,Electronic Arts,2007,Available,2,Simulation
V1498,Turok: Dinosaur Hunter,Acclaim Entertainment,1997,Available,12,Action/Adventure
V1499,NBA Live 98,EA Sports,1997,Available,1,Sports
V1503,SoulCalibur II,Namco,2003,Available,2,Action/Adventure
V1504,Tokyo Xtreme Racer Zero,Crave Entertainment,2001,Available,7,Action/Adventure
V1505,Metal Gear Rising: Revengeance,Konami Digital Entertainment,2013,Available,14,Action/Adventure
V1506,NFL Blitz,Midway Games,1998,Available,2,Action/Adventure
V1507,Red Faction II,THQ,2002,Available,12,Action/Adventure
V1508,Rayman Legends,Ubisoft,2014,Available,12,Action/Adventure
V1512,Crysis: Warhead,Electronic Arts,2008,Available,12,Action/Adventure
V1513,Dirge of Cerberus: Final Fantasy VII,Square Enix,2006,Available,1,RPG
V1514,Goat Simulator,Coffee Stain Studios,2014,Available,8,Simulation
V1515,Heavenly Sword,Sony Computer Entertainment,2007,Available,13,Action/Adventure
V1516,Ice Climber,Nintendo,1985,Available,3,Action/Adventure
V1517,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,Hudson Soft,1986,Available,15,Action/Adventure
V1518,Octopath Traveler,Nintendo,2018,Available,15,Action/Adventure
V1519,Puzzle & Dragons,GungHo Online Entertainment,2013,Available,1,Puzzle
V1520,Sonic CD,Sega,1993,Available,10,Action/Adventure
V1523,Stronghold,Gathering of Developers,2001,Available,2,Action/Adventure
V1524,WWF No Mercy,THQ,2000,Available,14,Action/Adventure
V1526,Football Manager 2012,Sega,2011,Available,13,Action/Adventure
V1527,Pac-Man World,Namco,1999,Available,10,Action/Adventure
V1528,Mass Effect: Andromeda,Electronic Arts,2017,Available,3,Action/Adventure
V1530,Dead Rising 2,Capcom,2010,Available,1,Action/Adventure
V1532,Metro: Last Light,Deep Silver,2013,Available,14,Action/Adventure
V1535,Resistance 3,Sony Computer Entertainment,2011,Available,11,Action/Adventure
V1536,Banjo-Tooie,Nintendo,2000,Available,15,Action/Adventure
V1537,Pokemon Mystery Dungeon: Explorers of Sky,Nintendo,2009,Available,14,RPG
V1538,Buzz! The BIG Quiz,Sony Computer Entertainment,2006,Available,2,Action/Adventure
V1539,State of Decay,Microsoft Studios,2013,Available,1,Action/Adventure
V1540,Tom Clancy's Ghost Recon: Future Soldier,Ubisoft,2012,Available,12,Action/Adventure
V1542,Bratz: Forever Diamondz,THQ,2006,Available,13,Action/Adventure
V1543,Drawn To Life: SpongeBob SquarePants Edition,THQ,2008,Available,14,Action/Adventure
V1545,LEGO Battles: Ninjago,Warner Bros. Interactive,2011,Available,1,Action/Adventure
V1546,Final Fight,Capcom,1991,Available,14,Action/Adventure
V1547,Nintendo World Cup,Nintendo,1990,Available,7,Action/Adventure
V1548,Professor Layton and the Mask of Miracle,Nintendo,2012,Available,8,Action/Adventure
V1550,Tamagotchi Connection: Corner Shop,Bandai,2006,Available,6,Action/Adventure
V1551,Wario Land II,Nintendo,1998,Available,3,Action/Adventure
V1552,WWF WrestleMania 2000,THQ,1999,Available,15,Action/Adventure
V1553,Rogue Legacy,Cellar Door Games,2013,Available,10,Action/Adventure
V1554,Disney Sing It: Pop Hits,Disney Interactive Studios,2009,Available,2,Action/Adventure
V1555,007: Quantum of Solace,Activision,2008,Available,6,Action/Adventure
V1556,Major League Baseball 2K5,2K Sports,2005,Available,13,Action/Adventure
V1557,Fight Night 2004,EA Sports,2004,Available,10,Action/Adventure
V1558,Assassin's Creed III: Liberation,Ubisoft,2012,Available,8,Action/Adventure
V1559,Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft,2004,Available,15,Action/Adventure
V1560,Imagine: Master Chef,Ubisoft,2007,Available,7,Action/Adventure
V1561,Super Scribblenauts,Warner Bros. Interactive,2010,Available,14,Action/Adventure
V1562,Disney Princess,THQ,2003,Available,1,Action/Adventure
V1563,Kirby & the Amazing Mirror,Nintendo,2004,Available,5,Action/Adventure
V1564,Mario Golf,Nintendo,1999,Available,8,Platformer/Racing
V1568,Ryse: Son of Rome,Microsoft Studios,2013,Available,4,Action/Adventure
V1570,Grim Dawn,Crate Entertainment,2016,Available,6,Action/Adventure
V1571,Forza Horizon 2,Microsoft Studios,2014,Available,2,Racing
V1572,Midway Arcade Treasures,Midway Games,2003,Available,15,Action/Adventure
V1573,Triple Play 99,EA Sports,1998,Available,3,Action/Adventure
V1574,Super Monkey Ball,Sega,2001,Available,9,Action/Adventure
V1575,Wall-E,THQ,2008,Available,10,Action/Adventure
V1577,Mortal Kombat 4,Midway Games,1998,Available,13,Fighting
V1579,WCW vs the World,THQ,1998,Available,10,Action/Adventure
V1581,Battlefield: Bad Company,Electronic Arts,2008,Available,10,Shooter
V1583,Homefront,THQ,2011,Available,10,Action/Adventure
V1584,Red Dead Revolver,Rockstar Games,2004,Available,9,Action/Adventure
V1585,4 Nin uchi Mahjong,Nintendo,1984,Available,8,Action/Adventure
V1586,Dragon Ball Z,Bandai,1999,Available,6,Action/Adventure
V1587,Game de Hakken!! Tamagotchi 2,Bandai,1997,Available,10,Action/Adventure
V1588,Namco Museum 64,Namco,1999,Available,8,Action/Adventure
V1589,One Piece Pirate Warriors,Namco Bandai Games,2012,Available,7,Action/Adventure
V1590,Resident Evil Outbreak,Capcom,2004,Available,9,Action/Adventure
V1591,Tamagotchi,Bandai,1997,Available,4,Action/Adventure
V1592,Tekken Tag Tournament 2,Namco Bandai Games,2012,Available,11,Fighting
V1594,Sonic & SEGA All-Stars Racing,Sega,2010,Available,4,Racing
V1595,Sega Genesis Collection,Sega,2006,Available,6,Action/Adventure
V1596,Tony Hawk's American Wasteland (Weekly american sales),Activision,2005,Available,12,Action/Adventure
V1597,The House of the Dead 2 & 3 Return,Sega,2008,Available,9,Action/Adventure
V1600,SingStar Pop,Sony Computer Entertainment,2007,Available,12,Action/Adventure
V1601,Kirby Super Star,Nintendo,1996,Available,4,Action/Adventure
V1602,My Word Coach,Ubisoft,2007,Available,8,Action/Adventure
V1604,Sonic Rivals,Sega,2006,Available,5,Action/Adventure
V1605,Tiger Woods PGA Tour 2005,EA Sports,2004,Available,14,Action/Adventure
V1606,Disney Princess: Magical Jewels,Disney Interactive Studios,2007,Available,11,Action/Adventure
V1607,NCAA Football 2003,EA Sports,2002,Available,2,Action/Adventure
V1608,Frogger 2: Swampy's Revenge,Hasbro Interactive,2000,Available,14,Action/Adventure
V1610,Smarty Pants,Electronic Arts,2007,Available,10,Action/Adventure
V1612,Kinect Joy Ride,Microsoft Game Studios,2010,Available,1,Action/Adventure
V1614,Style Savvy: Trendsetters,Nintendo,2012,Available,4,Action/Adventure
V1617,Triple Play 2000,EA Sports,1999,Available,8,Action/Adventure
V1618,South Park: The Fractured But Whole,Ubisoft,2017,Available,3,Action/Adventure
V1619,Hasbro Family Game Night,Electronic Arts,2008,Available,6,Action/Adventure
V1620,Cabela's Big Game Hunter,Activision,2002,Available,2,Action/Adventure
V1621,NBA Live 06 (Weekly american sales),EA Sports,2005,Available,3,Sports
V1623,NFL Street,EA Sports BIG,2004,Available,8,Action/Adventure
V1624,Pokemon XD: Gale of Darkness,Nintendo,2005,Available,3,RPG
V1625,R.B.I. Baseball 2,Tengen,1990,Available,11,Action/Adventure
V1627,Super Metroid,Nintendo,1994,Available,9,Action/Adventure
V1629,Tiger Woods PGA Tour 09 All-Play,EA Sports,2008,Available,12,Action/Adventure
V1630,Medal of Honor: Warfighter,Electronic Arts,2012,Available,1,Action/Adventure
V1631,UFC Undisputed 2010,THQ,2010,Available,13,Action/Adventure
V1632,Rayman Raving Rabbids,Ubisoft,2006,Available,3,Action/Adventure
V1633,Injustice: Gods Among Us,Warner Bros. Interactive Entertainment,2013,Available,1,Action/Adventure
V1636,Hello Kitty Party,Majesco,2009,Available,10,Action/Adventure
V1638,Metroid Prime 3: Corruption,Nintendo,2007,Available,6,Action/Adventure
V1639,Style Savvy: Fashion Forward,Nintendo,2016,Available,5,Action/Adventure
V1641,LEGO Indiana Jones 2: The Adventure Continues,LucasArts,2009,Available,14,Adventure
V1642,Knockout Kings 2000,EA Sports,1999,Available,15,Action/Adventure
V1643,Twisted Metal: Black,Sony Computer Entertainment,2001,Available,14,Action/Adventure
V1644,NASCAR 2005: Chase for the Cup,EA Sports,2004,Available,9,Action/Adventure
V1649,2Xtreme,Sony Computer Entertainment,1996,Available,9,Action/Adventure
V1650,Anno 2070,Ubisoft,2011,Available,6,Action/Adventure
V1651,Sonic Advance 3,THQ,2004,Available,1,Action/Adventure
V1652,Bravely Default: Flying Fairy,Nintendo,2014,Available,12,Action/Adventure
V1653,Dragon Quest III: Soshite Densetsu e...,Enix,1996,Available,4,Action/Adventure
V1655,Frostpunk,11 bit studios,2018,Available,12,Action/Adventure
V1656,Gran Turismo 4 Prologue,Sony Computer Entertainment,2004,Available,4,Action/Adventure
V1657,Persona 5 Royal,Atlus,2020,Available,14,Action/Adventure
V1658,Pokemon Rumble Blast,Nintendo,2011,Available,5,RPG
V1659,Resident Evil - Code: Veronica X,Capcom,2001,Available,3,Action/Adventure
V1660,Star Ocean: Till The End of Time,Square Enix,2004,Available,9,Action/Adventure
V1661,Colin McRae Rally 3,Codemasters,2003,Available,11,Action/Adventure
V1666,Street Fighter V,Capcom,2016,Available,3,Fighting
V1667,Spintires,Unknown,2014,Available,5,Action/Adventure
V1670,Ace Combat 6: Fires of Liberation,Namco Bandai,2007,Available,9,Action/Adventure
V1672,Teenage Mutant Ninja Turtles III: The Manhattan Project,Konami,1992,Available,1,Action/Adventure
V1675,Hannah Montana: Spotlight World Tour,Disney Interactive Studios,2007,Available,3,Action/Adventure
V1676,Bakugan: Battle Brawlers,Activision,2009,Available,12,Action/Adventure
V1679,Deus Ex: Human Revolution,Square Enix,2011,Available,3,Action/Adventure
V1680,The Sims 2,Electronic Arts,2005,Available,2,Simulation
V1683,Duke Nukem: Time to Kill,GT Interactive,1998,Available,7,Action/Adventure
V1686,Dave Mirra Freestyle BMX 2,Acclaim Entertainment,2001,Available,13,Action/Adventure
V1687,LittleBigPlanet PS Vita,Sony Computer Entertainment,2012,Available,5,Action/Adventure
V1691,Crysis 2,Electronic Arts,2011,Available,7,Action/Adventure
V1692,A Collection of Activision Classic Games for the Atari 2600,Activision,1998,Available,7,Action/Adventure
V1694,Mario vs. Donkey Kong,Nintendo,2004,Available,9,Platformer/Racing
V1695,Paper Mario,Nintendo,2001,Available,2,Platformer/Racing
V1696,Personal Trainer: Math,Nintendo,2009,Available,5,Action/Adventure
V1697,Pocket Monsters Stadium,Nintendo,1998,Available,5,Action/Adventure
V1698,Pokemon Mystery Dungeon: Gates to Infinity,Nintendo,2013,Available,3,RPG
V1699,Pokemon Pinball: Ruby & Sapphire (Old all region sales),Nintendo,2003,Available,14,Sports
V1700,Age of Mythology,Microsoft Game Studios,2002,Available,15,Action/Adventure
V1703,Ridge Racer 7,Namco Bandai,2006,Available,6,Action/Adventure
V1707,Tom Clancy's Ghost Recon 2,Ubisoft,2004,Available,6,Action/Adventure
V1708,Crash Bandicoot 2: N-Tranced,Vivendi Games,2003,Available,12,Action/Adventure
V1709,Wolfenstein II: The New Colossus,Bethesda Softworks,2017,Available,7,Action/Adventure
V1710,SingStar Abba,Sony Computer Entertainment,2008,Available,10,Action/Adventure
V1711,Battlefield Vietnam,Electronic Arts,2004,Available,4,Shooter
V1712,Captain Toad: Treasure Tracker,Nintendo,2014,Available,7,Action/Adventure
V1713,Gradius,Konami,1986,Available,13,Action/Adventure
V1714,Centipede,Atari,1982,Available,1,Action/Adventure
V1715,Gardening Mama,Majesco,2009,Available,3,Action/Adventure
V1716,Dead to Rights,Namco,2002,Available,9,Action/Adventure
V1718,Marvel vs. Capcom 3: Fate of Two Worlds,Capcom,2011,Available,2,Action/Adventure
V1720,Metroid: Other M,Nintendo,2010,Available,2,Action/Adventure
V1721,Hasbro Family Game Night 2,Electronic Arts,2009,Available,10,Action/Adventure
V1722,WWE '13,THQ,2012,Available,6,Action/Adventure
V1723,Dance Dance Revolution (Japan),Konami,1999,Available,11,Action/Adventure
V1724,Hearts of Iron IV,Paradox Interactive,2016,Available,14,Action/Adventure
V1725,Madden NFL 98,EA Sports,1997,Available,5,Sports
V1727,Disney Princess: Enchanted Journey,Disney Interactive Studios,2007,Available,4,Action/Adventure
V1728,Kirby Air Ride,Nintendo,2003,Available,6,Action/Adventure
V1729,Mega Man Battle Network 4: Red Sun / Blue Moon,Capcom,2004,Available,6,Action/Adventure
V1731,Shadow The Hedgehog,Sega,2005,Available,3,Action/Adventure
V1736,SingStar Party,Sony Computer Entertainment,2004,Available,3,Action/Adventure
V1738,Test Drive,Atari,2002,Available,7,Action/Adventure
V1741,F1 2010,Codemasters,2010,Available,6,Action/Adventure
V1742,Kid Icarus: Uprising,Nintendo,2012,Available,15,Action/Adventure
V1744,Doom 3,Activision,2005,Available,3,Action/Adventure
V1745,The ICO & Shadow of the Colossus Collection,Sony Computer Entertainment,2011,Available,12,Action/Adventure
V1746,Donkey Kong Jungle Beat,Nintendo,2005,Available,2,Action/Adventure
V1749,Command & Conquer: Red Alert 2,Electronic Arts,2000,Available,12,Action/Adventure
V1750,Max Payne 2: The Fall of Max Payne,Rockstar Games,2003,Available,5,Action/Adventure
V1751,MVP Baseball 2004,Electronic Arts,2004,Available,8,Action/Adventure
V1752,Ratchet & Clank: Up Your Arsenal (Weekly american sales),Sony Computer Entertainment,2004,Available,5,Action/Adventure
V1753,WWE 2K18,2K Sports,2017,Available,3,Action/Adventure
V1758,Ni no Kuni: Wrath of the White Witch,Namco Bandai Games,2013,Available,15,Action/Adventure
V1759,Tales of Xillia,Namco Bandai Games,2013,Available,10,Action/Adventure
V1760,The Legend of Zelda: Tri Force Heroes,Nintendo,2015,Available,13,Adventure
V1764,Triple Play 2001,EA Sports,2000,Available,13,Action/Adventure
V1765,Transistor,Unknown,2014,Available,12,Action/Adventure
V1766,Corvette,Global Star Software,2004,Available,15,Action/Adventure
V1767,Grand Theft Auto: Chinatown Wars,Rockstar Games,2009,Available,10,Action/Adventure
V1768,Satisfactory,Coffee Stain Studios,2019,Available,3,Action/Adventure
V1772,Fallout 76,Bethesda Softworks,2018,Available,6,Action/Adventure
V1773,Need for Speed Underground Rivals,Electronic Arts,2005,Available,12,Racing
V1774,Gyromite,Nintendo,1985,Available,11,Action/Adventure
V1775,TOCA 2 Touring Car Championship,Codemasters,1999,Available,11,Action/Adventure
V1776,Petz Wild Animals: Dolphinz,Ubisoft,2007,Available,1,Action/Adventure
V1777,MAG: Massive Action Game,Sony Computer Entertainment,2010,Available,8,Action/Adventure
V1778,NFL 2K3,Sega,2002,Available,9,Action/Adventure
V1779,Fighting Force,Eidos Interactive,1997,Available,2,Fighting
V1781,Madden NFL 97,EA Sports,1996,Available,1,Sports
V1783,The LEGO Movie Videogame,Warner Bros. Interactive Entertainment,2014,Available,6,Action/Adventure
V1784,TNN Motor Sports Hardcore 4x4,ASC Games,1996,Available,11,Sports
V1786,Thief,Square Enix,2014,Available,2,Action/Adventure
V1787,IHRA Drag Racing 2,Bethesda Softworks,2002,Available,15,Racing
V1788,Lego Star Wars: The Force Awakens,Warner Bros. Interactive Entertainment,2016,Available,1,Action/Adventure
V1789,Madagascar,Activision,2005,Available,12,Action/Adventure
V1790,Rugrats Studio Tour,THQ,1999,Available,7,Action/Adventure
V1792,Pitfall II: Lost Caverns,Activision,1983,Available,4,Action/Adventure
V1793,[Prototype],Activision,2009,Available,12,Action/Adventure
V1794,Turok: Evolution,Acclaim Entertainment,2002,Available,10,Action/Adventure
V1796,EA Sports UFC 2,EA Sports,2016,Available,7,Sports
V1798,Adventure,Atari,1978,Available,6,Adventure
V1799,Yu-Gi-Oh! The Sacred Cards,Konami,2003,Available,11,Action/Adventure
V1800,NBA Live 07,EA Sports,2006,Available,9,Sports
V1801,SingStar '80s,Sony Computer Entertainment,2007,Available,1,Action/Adventure
V1803,Devil May Cry 3: Dante's Awakening,Capcom,2005,Available,5,Action/Adventure
V1804,Dragon Quest IV: Michibikareshi Monotachi,Enix,2001,Available,15,Action/Adventure
V1805,Final Fantasy X / X-2 HD Remaster,Square Enix,2014,Available,14,RPG
V1806,Final Fantasy: Crystal Chronicles,Nintendo,2004,Available,1,RPG
V1807,Kingdom Hearts 3D: Dream Drop Distance,Square Enix,2012,Available,1,Action/Adventure
V1808,Kingdom Hearts HD II.8 Final Chapter Prologue,Square Enix,2017,Available,6,Action/Adventure
V1809,Monster Hunter Freedom,Capcom,2006,Available,12,Action/Adventure
V1810,Resident Evil: The Umbrella Chronicles,Capcom,2007,Available,14,Action/Adventure
V1811,Romancing SaGa 3,Square,1995,Available,5,Action/Adventure
V1812,SaGa Frontier,Sony Computer Entertainment,1998,Available,2,Action/Adventure
V1813,Super Street Fighter IV: 3D Edition,Capcom,2011,Available,13,Fighting
V1814,Test Drive 5,Accolade,1998,Available,12,Action/Adventure
V1815,Xenogears,Square,1998,Available,10,Action/Adventure
V1816,Assassin's Creed: Rogue,Ubisoft,2014,Available,15,Action/Adventure
V1817,The Escapists,Team17 Software,2014,Available,15,Action/Adventure
V1818,Digimon World,Bandai,2000,Available,8,Action/Adventure
V1819,Scribblenauts: Unlimited,Warner Bros. Interactive Entertainment,2012,Available,14,Action/Adventure
